4.0079,89.9
4.0074,89.9
4.007,89.9
4.0066,89.8
4.0061,89.8
4.0057,89.7
4.0052,89.7
4.0048,89.7
4.0044,89.6
4.0039,89.6
4.0035,89.5
4.0031,89.5
4.0026,89.5
4.0022,89.4
4.0017,89.4
4.0013,89.3
4.0009,89.3
4.0004,89.2
4,89.2
3.9996,89.2
3.9992,89.2
3.9987,89.1
3.9983,89.1
3.9979,89.0
3.9974,89.0
3.997,88.9
3.9966,88.9
3.9962,88.8
3.9958,88.8
3.9954,88.7
3.995,88.7
3.9946,88.6
3.9941,88.6
3.9937,88.5
3.9933,88.5
3.993,88.5
3.9926,88.4
3.9922,88.4
3.9918,88.3
3.9913,88.3
3.9909,88.2
3.9905,88.2
3.9901,88.1
3.9897,88.1
3.9893,88.0
3.9889,88.0
3.9885,87.9
3.9881,87.9
3.9876,87.8
3.9872,87.8
3.9868,87.8
3.9864,87.7
3.986,87.7
3.9856,87.6
3.9852,87.6
3.9848,87.5
3.9844,87.5
3.984,87.4
3.9836,87.4
3.9831,87.3
3.9827,87.3
3.9824,87.2
3.982,87.2
3.9816,87.1
3.9812,87.1
3.9808,87.0
3.9804,87.0
3.98,87.0
3.9796,86.9
3.9793,86.9
3.9789,86.8
3.9785,86.8
3.9782,86.7
3.9778,86.7
3.9775,86.6
3.9771,86.6
3.9767,86.5
3.9763,86.5
3.976,86.4
3.9756,86.4
3.9753,86.3
3.9749,86.3
3.9745,86.3
3.9742,86.2
3.9738,86.2
3.9735,86.1
3.9731,86.1
3.9727,86.0
3.9723,86.0
3.972,85.9
3.9716,85.9
3.9712,85.8
3.9709,85.8
3.9705,85.7
3.9701,85.7
3.9697,85.6
3.9694,85.6
3.969,85.5
3.9686,85.5
3.9683,85.5
3.9679,85.4
3.9676,85.4
3.9672,85.3
3.9669,85.3
3.9665,85.2
3.9661,85.2
3.9658,85.1
3.9654,85.1
3.9651,85.0
3.9647,85.0
3.9644,84.9
3.9641,84.9
3.9637,84.8
3.9634,84.8
3.963,84.8
3.9627,84.7
3.9624,84.7
3.9621,84.6
3.9618,84.6
3.9614,84.5
3.9611,84.5
3.9608,84.4
3.9604,84.4
3.9601,84.3
3.9598,84.3
3.9595,84.2
3.9592,84.2
3.9588,84.1
3.9585,84.1
3.9582,84.0
3.9579,84.0
3.9575,84.0
3.9572,83.9
3.9568,83.9
3.9565,83.8
3.9562,83.8
3.9558,83.7
3.9555,83.7
3.9551,83.6
3.9548,83.6
3.9545,83.5
3.9541,83.5
3.9538,83.4
3.9535,83.4
3.9531,83.3
3.9528,83.3
3.9525,83.3
3.9521,83.2
3.9518,83.2
3.9514,83.1
3.9511,83.1
3.9508,83.0
3.9504,83.0
3.9501,82.9
3.9498,82.9
3.9495,82.8
3.9491,82.8
3.9488,82.7
3.9485,82.7
3.9482,82.6
3.9478,82.6
3.9475,82.5
3.9472,82.5
3.9469,82.5
3.9466,82.4
3.9463,82.4
3.9459,82.3
3.9456,82.3
3.9453,82.2
3.945,82.2
3.9446,82.1
3.9443,82.1
3.944,82.0
3.9437,82.0
3.9434,81.9
3.943,81.9
3.9427,81.8
3.9424,81.8
3.9421,81.8
3.9417,81.7
3.9414,81.7
3.9411,81.6
3.9407,81.6
3.9404,81.5
3.94,81.5
3.9397,81.4
3.9394,81.4
3.939,81.3
3.9387,81.3
3.9384,81.2
3.938,81.2
3.9377,81.1
3.9374,81.1
3.937,81.1
3.9367,81.0
3.9363,81.0
3.936,80.9
3.9357,80.9
3.9353,80.8
3.935,80.8
3.9347,80.7
3.9343,80.7
3.934,80.6
3.9336,80.6
3.9333,80.5
3.933,80.5
3.9326,80.4
3.9323,80.4
3.932,80.3
3.9316,80.3
3.9313,80.3
3.9309,80.2
3.9306,80.2
3.9303,80.1
3.93,80.1
3.9296,80.0
3.9293,80.0
3.929,79.9
3.9286,79.9
3.9283,79.8
3.928,79.8
3.9276,79.7
3.9273,79.7
3.927,79.6
3.9266,79.6
3.9263,79.6
3.926,79.5
3.9256,79.5
3.9253,79.4
3.9249,79.4
3.9246,79.3
3.9243,79.3
3.9239,79.2
3.9236,79.2
3.9232,79.1
3.9229,79.1
3.9225,79.0
3.9222,79.0
3.9218,78.9
3.9215,78.9
3.9211,78.8
3.9208,78.8
3.9205,78.8
3.9201,78.7
3.9198,78.7
3.9194,78.6
3.9191,78.6
3.9187,78.5
3.9184,78.5
3.918,78.4
3.9177,78.4
3.9173,78.3
3.917,78.3
3.9167,78.2
3.9163,78.2
3.916,78.1
3.9156,78.1
3.9153,78.1
3.9149,78.0
3.9146,78.0
3.9143,77.9
3.9139,77.9
3.9136,77.8
3.9133,77.8
3.9129,77.7
3.9126,77.7
3.9122,77.6
3.9119,77.6
3.9116,77.5
3.9112,77.5
3.9109,77.4
3.9106,77.4
3.9102,77.3
3.9099,77.3
3.9095,77.3
3.9092,77.2
3.9088,77.2
3.9085,77.1
3.9082,77.1
3.9078,77.0
3.9075,77.0
3.9072,76.9
3.9068,76.9
3.9064,76.8
3.9061,76.8
3.9057,76.7
3.9054,76.7
3.9051,76.6
3.9047,76.6
3.9044,76.6
3.904,76.5
3.9037,76.5
3.9033,76.4
3.903,76.4
3.9027,76.3
3.9023,76.3
3.902,76.2
3.9017,76.2
3.9013,76.1
3.901,76.1
3.9007,76.0
3.9003,76.0
3.9,75.9
3.8997,75.9
3.8993,75.9
3.899,75.8
3.8987,75.8
3.8983,75.7
3.898,75.7
3.8977,75.6
3.8973,75.6
3.897,75.5
